日期,10年好地区一般债收益率,地方债收益率数据来源,10年国债活跃券收益率,1年国股行NCD利率,10年好地区一般债-10年国债活跃券利差,10年好地区一般债-1年国股行NCD利差,利率数据来源,说明
2025-06-11,1.7972,10Y一般债好老券,1.642,1.6675,15.52,12.969999999999992,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-12,1.7934,10Y一般债好老券,1.6475,1.665,14.590000000000014,12.840000000000007,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-13,1.7909,10Y一般债好老券,1.644,1.67,14.690000000000003,12.09,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-16,1.7874,10Y一般债好老券,1.6432,1.6625,14.42000000000001,12.490000000000002,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-17,1.7785,10Y一般债好老券,1.6364,1.6475,14.20999999999999,13.100000000000001,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-18,1.7735,10Y一般债好老券,1.6384,1.6425,13.51,13.100000000000001,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-19,1.7648,10Y一般债好老券,1.6425,1.635,12.229999999999986,12.979999999999992,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-20,1.7612,10Y一般债好老券,1.6396,1.6392,12.160000000000014,12.20000000000001,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-23,1.7582,10Y一般债好老券,1.6418,1.6358,11.640000000000006,12.240000000000006,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-24,1.7621,10Y一般债好老券,1.648,1.6413,11.410000000000009,12.080000000000002,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-25,1.7667,10Y一般债好老券,1.6544,1.645,11.229999999999984,12.169999999999991,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-26,1.7671,10Y一般债好老券,1.6462,1.655,12.089999999999979,11.209999999999987,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-27,1.7652,10Y一般债好老券,1.6462,1.635,11.899999999999999,13.02000000000001,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-06-30,1.7707,10Y一般债好老券,1.6469,1.6274,12.379999999999992,14.329999999999998,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-01,1.7713,10Y一般债好老券,1.6433,1.635,12.800000000000011,13.63000000000001,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-02,1.7594,10Y一般债好老券,1.6396,1.61,11.980000000000013,14.939999999999998,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-03,1.7595,10Y一般债好老券,1.6407,1.6066,11.880000000000003,15.290000000000003,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-04,1.7562,10Y一般债好老券,1.6433,1.5929,11.29,16.33,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-07,1.7559,10Y一般债好老券,1.6406,1.5925,11.529999999999996,16.34,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-08,1.7599,10Y一般债好老券,1.6444,1.605,11.549999999999994,15.490000000000004,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-09,1.7601,10Y一般债好老券,1.6446,1.6103,11.549999999999994,14.979999999999993,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-10,1.7616,10Y一般债好老券,1.6616,1.6203,10.000000000000009,14.129999999999999,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-11,1.7702,10Y一般债好老券,1.6653,1.6303,10.489999999999998,13.989999999999991,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-14,1.771,10Y一般债好老券,1.6726,1.6393,9.839999999999982,13.169999999999993,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-15,1.7613,10Y一般债好老券,1.6557,1.6288,10.560000000000013,13.250000000000007,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-16,1.7568,10Y一般债好老券,1.6617,1.625,9.509999999999996,13.179999999999993,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-17,1.7539,10Y一般债好老券,1.663,1.615,9.089999999999998,13.890000000000002,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
2025-07-18,1.7558,10Y一般债好老券,1.6652,1.6175,9.060000000000002,13.830000000000009,地方债=10Y一般债好老券；国债=10年国债活跃券收益率_RQData_2020至今.csv；NCD=1年NCD_中债商业银行同业存单到期收益率(AAA)1年_自2020.csv,地方债收益率取时间序列；10年国债优先取RQData、其次Choice EDB；NCD优先取Choice导出的中债商业银行同业存单到期收益率(AAA):1年；缺文件时回退旧Choice文件或地方债利差数据(1).xlsx。利差=收益率差*100BP。
